name,city,place,prize
Аэрофлот Опен 1955,Сантьяго-де-Компостела,11,20508
Аэрофлот Опен 1955,Сантьяго-де-Компостела,11,20508
Аэрофлот Опен 1955,Сантьяго-де-Компостела,11,20508
Аэрофлот Опен 1955,Сантьяго-де-Компостела,12,10254
Аэрофлот Опен 1955,Сантьяго-де-Компостела,12,10254
Аэрофлот Опен 1955,Сантьяго-де-Компостела,12,10254
Аэрофлот Опен 1955,Сантьяго-де-Компостела,12,10254
Цюрих 1975,Тудела,0,8000000
Цюрих 1975,Тудела,0,8000000
Цюрих 1975,Тудела,0,8000000
Цюрих 1975,Тудела,0,8000000
Цюрих 1975,Тудела,1,4000000
Цюрих 1975,Тудела,1,4000000
Цюрих 1975,Тудела,1,4000000
Цюрих 1975,Тудела,1,4000000
Цюрих 1975,Тудела,2,2000000
Цюрих 1975,Тудела,2,2000000
Цюрих 1975,Тудела,2,2000000
Цюрих 1975,Тудела,2,2000000
Цюрих 1975,Тудела,3,1000000
Цюрих 1975,Тудела,3,1000000
Цюрих 1975,Тудела,3,1000000
Цюрих 1975,Тудела,3,1000000
Цюрих 1975,Тудела,4,500000
Цюрих 1975,Тудела,4,500000
Цюрих 1975,Тудела,4,500000
Цюрих 1975,Тудела,4,500000
Цюрих 1975,Тудела,5,250000
Цюрих 1975,Тудела,5,250000
Цюрих 1975,Тудела,5,250000
Цюрих 1975,Тудела,5,250000
Цюрих 1975,Тудела,6,125000
Цюрих 1975,Тудела,6,125000
Цюрих 1975,Тудела,6,125000
Цюрих 1975,Тудела,6,125000
Цюрих 1975,Тудела,7,62500
Цюрих 1975,Тудела,7,62500
Цюрих 1975,Тудела,7,62500
Цюрих 1975,Тудела,7,62500
Цюрих 1975,Тудела,8,31250
Цюрих 1975,Тудела,8,31250
Цюрих 1975,Тудела,8,31250
Цюрих 1975,Тудела,8,31250
Цюрих 1975,Тудела,9,15625
Цюрих 1975,Тудела,9,15625
Цюрих 1975,Тудела,9,15625
Цюрих 1975,Тудела,9,15625
Цюрих 1975,Тудела,10,7812
Цюрих 1975,Тудела,10,7812
Цюрих 1975,Тудела,10,7812
Цюрих 1975,Тудела,10,7812
Цюрих 1975,Тудела,11,3906
Цюрих 1975,Тудела,11,3906
Цюрих 1975,Тудела,11,3906
Цюрих 1975,Тудела,11,3906
Лондон 1959,Ереван,0,16000000
Лондон 1959,Ереван,0,16000000
Лондон 1959,Ереван,0,16000000
Лондон 1959,Ереван,0,16000000
Лондон 1959,Ереван,1,8000000
Лондон 1959,Ереван,1,8000000
Лондон 1959,Ереван,1,8000000
Лондон 1959,Ереван,1,8000000
Лондон 1959,Ереван,2,4000000
Лондон 1959,Ереван,2,4000000
Лондон 1959,Ереван,2,4000000
Лондон 1959,Ереван,2,4000000
Лондон 1959,Ереван,3,2000000
Лондон 1959,Ереван,3,2000000
Лондон 1959,Ереван,3,2000000
Лондон 1959,Ереван,3,2000000
Лондон 1959,Ереван,4,1000000
Лондон 1959,Ереван,4,1000000
Лондон 1959,Ереван,4,1000000
Лондон 1959,Ереван,4,1000000
Лондон 1959,Ереван,5,500000
Лондон 1959,Ереван,5,500000
Лондон 1959,Ереван,5,500000
Лондон 1959,Ереван,5,500000
Лондон 1959,Ереван,6,250000
Лондон 1959,Ереван,6,250000
Лондон 1959,Ереван,6,250000
Лондон 1959,Ереван,6,250000
Лондон 1959,Ереван,7,125000
Лондон 1959,Ереван,7,125000
Лондон 1959,Ереван,7,125000
Лондон 1959,Ереван,7,125000
Цюрих 1986,Льейда,0,36000000
Цюрих 1986,Льейда,0,36000000
Цюрих 1986,Льейда,0,36000000
Цюрих 1986,Льейда,0,36000000
Цюрих 1986,Льейда,1,18000000
Цюрих 1986,Льейда,1,18000000
Цюрих 1986,Льейда,1,18000000
Цюрих 1986,Льейда,1,18000000
Цюрих 1986,Льейда,2,9000000
Цюрих 1986,Льейда,2,9000000
Цюрих 1986,Льейда,2,9000000
Цюрих 1986,Льейда,2,9000000
Цюрих 1986,Льейда,3,4500000
Цюрих 1986,Льейда,3,4500000
Цюрих 1986,Льейда,3,4500000
Цюрих 1986,Льейда,3,4500000
Цюрих 1986,Льейда,4,2250000
Цюрих 1986,Льейда,4,2250000
Цюрих 1986,Льейда,4,2250000
Цюрих 1986,Льейда,4,2250000
Цюрих 1986,Льейда,5,1125000
Цюрих 1986,Льейда,5,1125000
Цюрих 1986,Льейда,5,1125000
Цюрих 1986,Льейда,5,1125000
Цюрих 1986,Льейда,6,562500
Цюрих 1986,Льейда,6,562500
Цюрих 1986,Льейда,6,562500
Цюрих 1986,Льейда,6,562500
Цюрих 1986,Льейда,7,281250
Цюрих 1986,Льейда,7,281250
Цюрих 1986,Льейда,7,281250
Цюрих 1986,Льейда,7,281250
Цюрих 1986,Льейда,8,140625
Цюрих 1986,Льейда,8,140625
Цюрих 1986,Льейда,8,140625
Цюрих 1986,Льейда,8,140625
Цюрих 1986,Льейда,9,70312
Цюрих 1986,Льейда,9,70312
Цюрих 1986,Льейда,9,70312
Цюрих 1986,Льейда,9,70312
Гран-при ФИДЕ 1979,Вроцлав,0,10000000
Гран-при ФИДЕ 1979,Вроцлав,0,10000000
Гран-при ФИДЕ 1979,Вроцлав,0,10000000
Гран-при ФИДЕ 1979,Вроцлав,0,10000000
Гран-при ФИДЕ 1979,Вроцлав,1,5000000
Гран-при ФИДЕ 1979,Вроцлав,1,5000000
Гран-при ФИДЕ 1979,Вроцлав,1,5000000
Гран-при ФИДЕ 1979,Вроцлав,1,5000000
Гран-при ФИДЕ 1979,Вроцлав,2,2500000
Гран-при ФИДЕ 1979,Вроцлав,2,2500000
Гран-при ФИДЕ 1979,Вроцлав,2,2500000
Гран-при ФИДЕ 1979,Вроцлав,2,2500000
Гран-при ФИДЕ 1979,Вроцлав,3,1250000
Гран-при ФИДЕ 1979,Вроцлав,3,1250000
Гран-при ФИДЕ 1979,Вроцлав,3,1250000
Гран-при ФИДЕ 1979,Вроцлав,3,1250000
Турнир претендентов 2011,Минск,0,47000000
Турнир претендентов 2011,Минск,0,47000000
Турнир претендентов 2011,Минск,0,47000000
Турнир претендентов 2011,Минск,0,47000000
Турнир претендентов 2011,Минск,1,23500000
Турнир претендентов 2011,Минск,1,23500000
Турнир претендентов 2011,Минск,1,23500000
Турнир претендентов 2011,Минск,1,23500000
Турнир претендентов 2011,Минск,2,11750000
Турнир претендентов 2011,Минск,2,11750000
Турнир претендентов 2011,Минск,2,11750000
Турнир претендентов 2011,Минск,2,11750000
Турнир претендентов 2011,Минск,3,5875000
Турнир претендентов 2011,Минск,3,5875000
Турнир претендентов 2011,Минск,3,5875000
Турнир претендентов 2011,Минск,3,5875000
Турнир претендентов 2011,Минск,4,2937500
Турнир претендентов 2011,Минск,4,2937500
Турнир претендентов 2011,Минск,4,2937500
Турнир претендентов 2011,Минск,4,2937500
Турнир претендентов 2011,Минск,5,1468750
Турнир претендентов 2011,Минск,5,1468750
Турнир претендентов 2011,Минск,5,1468750
Турнир претендентов 2011,Минск,5,1468750
Турнир претендентов 2011,Минск,6,734375
Турнир претендентов 2011,Минск,6,734375
Турнир претендентов 2011,Минск,6,734375
Турнир претендентов 2011,Минск,6,734375
Турнир претендентов 2011,Минск,7,367188
Турнир претендентов 2011,Минск,7,367188
Турнир претендентов 2011,Минск,7,367188
Турнир претендентов 2011,Минск,7,367188
Турнир претендентов 2011,Минск,8,183594
Турнир претендентов 2011,Минск,8,183594
Турнир претендентов 2011,Минск,8,183594
Турнир претендентов 2011,Минск,8,183594
Турнир претендентов 2011,Минск,9,91797
Турнир претендентов 2011,Минск,9,91797
Турнир претендентов 2011,Минск,9,91797
Турнир претендентов 2011,Минск,9,91797
Турнир претендентов 2011,Минск,10,45898
Турнир претендентов 2011,Минск,10,45898
Турнир претендентов 2011,Минск,10,45898
Турнир претендентов 2011,Минск,10,45898
Турнир претендентов 2011,Минск,11,22949
Турнир претендентов 2011,Минск,11,22949
Турнир претендентов 2011,Минск,11,22949
Турнир претендентов 2011,Минск,11,22949
Биль 2016,Душанбе,0,8000000
Биль 2016,Душанбе,0,8000000
Биль 2016,Душанбе,0,8000000
Биль 2016,Душанбе,0,8000000
Биль 2016,Душанбе,1,4000000
Биль 2016,Душанбе,1,4000000
Биль 2016,Душанбе,1,4000000
Биль 2016,Душанбе,1,4000000
Биль 2016,Душанбе,2,2000000
Биль 2016,Душанбе,2,2000000
Биль 2016,Душанбе,2,2000000
Биль 2016,Душанбе,2,2000000
Биль 2016,Душанбе,3,1000000
Биль 2016,Душанбе,3,1000000
Биль 2016,Душанбе,3,1000000
Биль 2016,Душанбе,3,1000000
Биль 2016,Душанбе,4,500000
Биль 2016,Душанбе,4,500000
Биль 2016,Душанбе,4,500000
Биль 2016,Душанбе,4,500000
Биль 2016,Душанбе,5,250000
Биль 2016,Душанбе,5,250000
Биль 2016,Душанбе,5,250000
Биль 2016,Душанбе,5,250000
Биль 2016,Душанбе,6,125000
Биль 2016,Душанбе,6,125000
Биль 2016,Душанбе,6,125000
Биль 2016,Душанбе,6,125000
Биль 2016,Душанбе,7,62500
Биль 2016,Душанбе,7,62500
Биль 2016,Душанбе,7,62500
Биль 2016,Душанбе,7,62500
Биль 2016,Душанбе,8,31250
Биль 2016,Душанбе,8,31250
Биль 2016,Душанбе,8,31250
Биль 2016,Душанбе,8,31250
Биль 2016,Душанбе,9,15625
Биль 2016,Душанбе,9,15625
Биль 2016,Душанбе,9,15625
Биль 2016,Душанбе,9,15625
Биль 2016,Душанбе,10,7812
Биль 2016,Душанбе,10,7812
Биль 2016,Душанбе,10,7812
Биль 2016,Душанбе,10,7812
Гран-при ФИДЕ 2023,Бильбао,0,32000000
Гран-при ФИДЕ 2023,Бильбао,0,32000000
Гран-при ФИДЕ 2023,Бильбао,0,32000000
Гран-при ФИДЕ 2023,Бильбао,0,32000000
Гран-при ФИДЕ 2023,Бильбао,1,16000000
Гран-при ФИДЕ 2023,Бильбао,1,16000000
Гран-при ФИДЕ 2023,Бильбао,1,16000000
Гран-при ФИДЕ 2023,Бильбао,1,16000000
Гран-при ФИДЕ 2023,Бильбао,2,8000000
Гран-при ФИДЕ 2023,Бильбао,2,8000000
Гран-при ФИДЕ 2023,Бильбао,2,8000000
Гран-при ФИДЕ 2023,Бильбао,2,8000000
Гран-при ФИДЕ 2023,Бильбао,3,4000000
Гран-при ФИДЕ 2023,Бильбао,3,4000000
Гран-при ФИДЕ 2023,Бильбао,3,4000000
Гран-при ФИДЕ 2023,Бильбао,3,4000000
Гран-при ФИДЕ 2023,Бильбао,4,2000000
Гран-при ФИДЕ 2023,Бильбао,4,2000000
Гран-при ФИДЕ 2023,Бильбао,4,2000000
Гран-при ФИДЕ 2023,Бильбао,4,2000000
Гран-при ФИДЕ 2023,Бильбао,5,1000000
Гран-при ФИДЕ 2023,Бильбао,5,1000000
Гран-при ФИДЕ 2023,Бильбао,5,1000000
Гран-при ФИДЕ 2023,Бильбао,5,1000000
Гран-при ФИДЕ 2023,Бильбао,6,500000
Гран-при ФИДЕ 2023,Бильбао,6,500000
Гран-при ФИДЕ 2023,Бильбао,6,500000
Гран-при ФИДЕ 2023,Бильбао,6,500000
Цюрих 2023,Аликанте,0,27000000
Цюрих 2023,Аликанте,0,27000000
Цюрих 2023,Аликанте,0,27000000
Цюрих 2023,Аликанте,0,27000000
Цюрих 2023,Аликанте,1,13500000
Цюрих 2023,Аликанте,1,13500000
Цюрих 2023,Аликанте,1,13500000
Цюрих 2023,Аликанте,1,13500000
Цюрих 2023,Аликанте,2,6750000
Цюрих 2023,Аликанте,2,6750000
Цюрих 2023,Аликанте,2,6750000
Цюрих 2023,Аликанте,2,6750000
Цюрих 2023,Аликанте,3,3375000
Цюрих 2023,Аликанте,3,3375000
Цюрих 2023,Аликанте,3,3375000
Цюрих 2023,Аликанте,3,3375000
Цюрих 2023,Аликанте,4,1687500
